customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,first_purchase_value,true_clv,is_returning_flag,recency_days,frequency,monetary_total,monetary_avg,monetary_std,avg_discount,avg_delivery_days,avg_review_score,review_missing_rate,category_diversity,top_category,tenure_days
CUST04402,2021-05-10,East,paid_ads,26-35,UPI,Gold,mobile,False,True,1131.99,24436.9,True,736.0,5.0,2800.16,560.0319999999999,295.43513183099935,0.14714,7.0,3.6,0.0,5.0,beauty,1327
CUST04403,2022-03-14,East,organic,60+,COD,Platinum,desktop,False,True,1147.35,28040.99,True,297.0,5.0,3159.7799999999997,631.9559999999999,320.4186809941018,0.09448,5.8,4.2,0.0,4.0,home_decor,1019
CUST04404,2023-10-24,South,organic,36-45,UPI,Gold,mobile,True,False,246.29,22673.95,True,81.0,7.0,5171.86,738.8371428571428,409.72887400142565,0.11270000000000001,8.0,4.166666666666667,0.14285714285714285,5.0,accessories,430
CUST04405,2021-10-14,South,organic,36-45,card,Bronze,mobile,True,True,1281.9,27272.57,True,624.0,5.0,2284.6,456.91999999999996,197.40229545271245,0.11861999999999999,5.8,3.0,0.2,3.0,footwear,1170
CUST04406,2023-09-07,West,social,18-25,UPI,Gold,desktop,True,False,1065.91,20910.66,True,232.0,5.0,3445.12,689.024,396.95450259444095,0.1648,6.2,4.0,0.0,2.0,fashion,477
CUST04407,2021-10-11,West,social,60+,UPI,Bronze,desktop,True,True,1568.09,22026.93,True,419.0,3.0,830.4100000000001,276.80333333333334,118.57602006026907,0.13260000000000002,7.333333333333333,3.3333333333333335,0.0,3.0,accessories,1173
CUST04408,2021-07-23,Central,organic,46-60,COD,Gold,desktop,True,True,1686.78,27330.35,True,235.0,6.0,2616.4300000000003,436.0716666666667,318.7047559994464,0.12363333333333333,3.5,3.6,0.16666666666666666,6.0,beauty,1253
CUST04409,2021-10-13,East,email,18-25,COD,Bronze,mobile,True,True,793.7,16287.63,True,1044.0,1.0,435.14,435.14,0.0,0.1413,1.0,4.0,0.0,1.0,footwear,1171
CUST04410,2021-12-20,West,social,18-25,wallet,Bronze,tablet,False,True,665.85,16556.7,True,393.0,3.0,1357.47,452.49,450.0124568275861,0.10726666666666666,6.333333333333333,3.3333333333333335,0.0,3.0,beauty,1103
CUST04411,2021-05-13,Central,referral,26-35,UPI,Bronze,mobile,True,True,476.71,20422.74,True,361.0,6.0,1984.25,330.7083333333333,225.79993723796,0.0652,7.666666666666667,4.166666666666667,0.0,6.0,books,1324
CUST04412,2022-10-06,Central,email,18-25,card,Platinum,mobile,True,False,784.08,28824.14,True,486.0,7.0,4041.4300000000003,577.3471428571429,286.2652320671796,0.09754285714285715,6.571428571428571,3.4285714285714284,0.0,6.0,accessories,813
CUST04413,2022-01-01,Northeast,email,26-35,UPI,Platinum,mobile,True,True,1129.52,25411.93,True,437.0,5.0,3933.31,786.662,527.5962490105478,0.11522000000000002,7.4,4.0,0.2,4.0,toys,1091
CUST04414,2023-02-26,South,organic,60+,UPI,Silver,desktop,True,True,737.02,22994.75,True,112.0,14.0,6980.68,498.62,455.89673166021004,0.12537142857142858,4.928571428571429,4.0,0.21428571428571427,8.0,electronics,670
CUST04415,2022-06-22,Northeast,email,46-60,netbanking,Silver,mobile,False,True,499.37,20203.2,True,340.0,3.0,492.17,164.05666666666667,72.0963912642882,0.1459,4.666666666666667,3.5,0.3333333333333333,2.0,personal_care,919
CUST04416,2022-04-30,Central,paid_ads,Unknown,card,Silver,mobile,False,True,437.46,17397.53,True,177.0,7.0,2053.32,293.3314285714286,122.68375747269502,0.07067142857142858,8.285714285714286,3.1666666666666665,0.14285714285714285,3.0,footwear,972
CUST04417,2022-05-31,Central,organic,26-35,UPI,Silver,mobile,True,False,822.12,24265.98,True,176.0,10.0,7632.86,763.286,482.0858477998383,0.10744000000000001,5.6,4.0,0.3,5.0,footwear,941
CUST04418,2021-06-21,West,organic,36-45,UPI,Bronze,desktop,False,True,1020.99,20017.43,True,408.0,4.0,1848.93,462.2325,379.37586589687015,0.113425,7.0,3.3333333333333335,0.25,4.0,electronics,1285
CUST04419,2023-02-20,Northeast,social,46-60,wallet,Bronze,mobile,False,False,491.74,18755.51,True,138.0,4.0,814.4200000000001,203.60500000000002,92.30995052900128,0.172125,6.0,3.75,0.0,4.0,footwear,676
CUST04420,2021-04-25,East,email,46-60,UPI,Silver,tablet,True,True,385.29,20969.35,True,1122.0,4.0,2586.7400000000002,646.6850000000001,419.20707122693756,0.10177499999999999,6.0,4.0,0.5,4.0,accessories,1342
CUST04421,2023-03-02,Central,paid_ads,46-60,card,Bronze,mobile,True,False,978.95,19637.29,True,152.0,6.0,1587.69,264.615,136.2365904960925,0.13648333333333332,6.5,4.25,0.3333333333333333,4.0,accessories,666
CUST04422,2023-12-31,West,referral,36-45,wallet,Silver,desktop,True,False,956.84,14647.36,False,102.0,1.0,378.85,378.85,0.0,0.1989,15.0,4.0,1.0,1.0,beauty,362
CUST04423,2023-04-17,Central,paid_ads,26-35,UPI,Gold,tablet,True,False,490.07,14055.39,False,513.0,1.0,438.5,438.5,0.0,0.1235,5.0,5.0,0.0,1.0,footwear,620
CUST04424,2022-05-14,Central,social,18-25,UPI,Gold,mobile,False,True,1153.71,26016.68,True,346.0,6.0,4597.06,766.1766666666667,652.1697387541581,0.10554999999999999,9.166666666666666,3.0,0.3333333333333333,5.0,footwear,958
CUST04425,2021-12-11,South,organic,46-60,card,Silver,mobile,True,True,1667.9,16558.44,False,851.0,1.0,202.01,202.01,0.0,0.2238,4.0,5.0,0.0,1.0,groceries,1112
CUST04426,2023-08-14,South,referral,36-45,UPI,Bronze,mobile,True,True,1384.03,19460.18,False,276.0,1.0,213.96,213.96,0.0,0.0607,11.0,3.0,0.0,1.0,fashion,501
CUST04427,2021-10-09,East,referral,36-45,UPI,Silver,mobile,True,True,1432.31,19725.6,True,587.0,3.0,2102.66,700.8866666666667,418.61925114993625,0.11059999999999999,5.0,3.3333333333333335,0.0,3.0,footwear,1175
CUST04428,2022-06-13,Central,organic,36-45,card,Bronze,mobile,True,True,305.71,18003.14,True,143.0,4.0,1456.49,364.1225,311.0441899339492,0.09685,4.75,3.3333333333333335,0.25,4.0,accessories,928
CUST04429,2023-04-25,West,email,26-35,UPI,Bronze,tablet,True,True,3181.28,14610.49,False,561.0,1.0,223.37,223.37,0.0,0.0958,11.0,5.0,0.0,1.0,fashion,612
CUST04430,2023-10-07,Central,email,26-35,COD,Platinum,mobile,False,True,1139.98,28747.52,True,15.0,7.0,4737.21,676.7442857142858,338.89792189080293,0.1386857142857143,5.285714285714286,3.4,0.2857142857142857,6.0,fashion,447
CUST04431,2023-10-06,Central,paid_ads,Unknown,card,Gold,mobile,True,True,3067.78,14934.74,True,136.0,5.0,1691.22,338.244,212.64275847063308,0.13716,5.0,4.666666666666667,0.4,4.0,personal_care,448
CUST04432,2021-04-07,West,social,26-35,card,Silver,mobile,True,False,771.06,21278.38,True,920.0,3.0,1298.72,432.9066666666667,300.832800128798,0.1053,4.0,3.5,0.3333333333333333,3.0,books,1360
CUST04433,2023-09-11,North,social,18-25,UPI,Silver,desktop,False,True,1152.12,18092.56,True,192.0,2.0,664.53,332.265,151.25721156361436,0.13875,5.0,3.5,0.0,2.0,fashion,473
CUST04434,2021-05-05,West,organic,36-45,UPI,Bronze,mobile,True,True,758.38,19622.23,True,525.0,5.0,3442.23,688.446,524.3091031347826,0.12025999999999999,5.2,3.6,0.0,3.0,books,1332
CUST04435,2022-10-03,Central,organic,26-35,wallet,Silver,mobile,True,False,569.11,18731.06,True,486.0,5.0,2469.35,493.87,412.15883176270773,0.11634,4.2,4.0,0.4,3.0,fashion,816
CUST04436,2023-10-15,West,social,36-45,wallet,Bronze,desktop,False,True,876.99,16455.05,False,179.0,1.0,331.29,331.29,0.0,0.1143,4.0,4.0,0.0,1.0,beauty,439
CUST04437,2022-12-19,Central,referral,36-45,UPI,Platinum,mobile,True,True,832.16,28022.57,True,300.0,7.0,4606.49,658.0699999999999,427.0962628416846,0.1009,5.428571428571429,4.166666666666667,0.14285714285714285,5.0,fashion,739
CUST04438,2023-11-04,Northeast,referral,36-45,netbanking,Gold,desktop,False,True,394.4,22247.34,True,161.0,6.0,6463.37,1077.2283333333332,781.1061011774691,0.11491666666666667,6.0,4.166666666666667,0.0,5.0,accessories,419
CUST04439,2022-01-13,South,referral,60+,UPI,Bronze,desktop,False,True,1968.95,18719.7,True,679.0,2.0,1040.8700000000001,520.4350000000001,352.33009586182106,0.07415,7.5,4.5,0.0,2.0,beauty,1079
CUST04440,2021-12-11,Central,social,26-35,COD,Silver,mobile,True,False,1135.75,21299.33,True,216.0,3.0,555.85,185.28333333333333,80.39963080346409,0.036533333333333334,7.666666666666667,3.6666666666666665,0.0,3.0,books,1112
CUST04441,2021-12-24,East,organic,60+,COD,Bronze,mobile,True,False,514.65,20814.92,True,379.0,4.0,1286.46,321.615,220.27060289562021,0.089075,9.0,4.25,0.0,3.0,pet_supplies,1099
CUST04442,2022-01-24,East,organic,36-45,card,Bronze,desktop,False,False,310.46,17838.86,True,294.0,4.0,900.04,225.01,114.60942864063732,0.11132500000000001,5.75,3.6666666666666665,0.25,4.0,accessories,1068
CUST04443,2023-01-18,South,organic,46-60,card,Bronze,tablet,False,True,532.87,23291.54,True,246.0,5.0,2537.51,507.50200000000007,465.58307998680533,0.12245999999999999,8.0,3.5,0.2,3.0,electronics,709
CUST04444,2022-05-11,South,paid_ads,46-60,netbanking,Bronze,mobile,False,True,2253.23,19548.74,True,320.0,4.0,1185.81,296.4525,16.561017229224387,0.0985,8.5,3.0,0.0,4.0,beauty,961
CUST04445,2023-03-19,South,social,18-25,UPI,Gold,mobile,True,True,2472.73,20162.81,True,172.0,3.0,1648.77,549.59,367.1192629105697,0.08903333333333334,6.666666666666667,4.0,0.0,3.0,books,649
CUST04446,2022-04-01,West,social,26-35,wallet,Bronze,mobile,False,True,736.13,21849.36,False,847.0,2.0,1691.88,845.94,709.5816549207004,0.11234999999999999,4.5,3.5,0.0,2.0,electronics,1001
CUST04447,2021-12-03,North,paid_ads,18-25,card,Silver,tablet,True,False,750.58,17754.21,False,738.0,1.0,187.96,187.96,0.0,0.1941,5.0,2.0,0.0,1.0,beauty,1120
CUST04448,2021-07-28,East,referral,36-45,wallet,Silver,mobile,True,True,594.07,19614.34,False,861.0,1.0,1215.67,1215.67,0.0,0.2728,3.0,3.0,0.0,1.0,home_decor,1248
CUST04449,2022-08-27,East,paid_ads,18-25,UPI,Silver,mobile,False,False,1210.59,20780.48,True,501.0,4.0,1262.27,315.5675,169.08943459502922,0.094975,3.75,4.0,0.25,4.0,fashion,853
CUST04450,2023-09-11,East,paid_ads,18-25,UPI,Bronze,mobile,False,True,536.48,14769.28,True,423.0,1.0,164.92,164.92,0.0,0.2897,2.0,4.0,0.0,1.0,beauty,473
CUST04451,2023-07-30,Central,email,46-60,card,Gold,mobile,True,True,295.45,19759.31,False,374.0,1.0,654.4,654.4,0.0,0.1532,8.0,4.0,0.0,1.0,fashion,516
CUST04452,2021-10-05,East,organic,46-60,card,Bronze,mobile,False,True,773.71,26857.72,True,458.0,6.0,2903.58,483.93,380.30328718011367,0.10583333333333333,4.5,4.166666666666667,0.0,5.0,home_decor,1179
CUST04453,2022-06-08,North,social,36-45,COD,Silver,mobile,False,False,1080.46,22862.5,True,426.0,2.0,717.57,358.785,225.10744379073742,0.15965000000000001,6.5,4.5,0.0,2.0,beauty,933
CUST04454,2023-02-12,Northeast,organic,26-35,UPI,Bronze,mobile,False,True,324.49,15948.72,True,491.0,2.0,447.57,223.785,102.07086386427811,0.08464999999999999,8.5,4.5,0.0,2.0,beauty,684
CUST04455,2022-11-02,Central,paid_ads,46-60,wallet,Gold,mobile,False,True,831.9,24134.44,True,166.0,4.0,1710.7,427.675,408.2370022017439,0.099125,6.0,4.5,0.0,4.0,fashion,786
CUST04456,2021-03-15,West,referral,60+,card,Bronze,desktop,False,True,691.83,17270.37,False,866.0,1.0,388.84,388.84,0.0,0.1272,8.0,5.0,0.0,1.0,accessories,1383
CUST04457,2022-10-10,Central,social,Unknown,UPI,Gold,mobile,False,True,449.32,19940.4,True,402.0,8.0,5149.0599999999995,643.6324999999999,665.3367727646332,0.169625,4.625,4.5,0.25,4.0,fashion,809
CUST04458,2021-02-12,North,referral,18-25,COD,Gold,tablet,False,True,583.84,23312.22,True,387.0,8.0,6616.27,827.03375,402.45440735344704,0.1208,4.875,4.666666666666667,0.25,6.0,home_decor,1414
CUST04459,2021-05-08,Central,social,46-60,UPI,Gold,tablet,True,False,547.63,28501.14,True,264.0,7.0,3161.12,451.5885714285714,296.4099997991842,0.12055714285714285,4.714285714285714,4.166666666666667,0.14285714285714285,4.0,beauty,1329
CUST04460,2022-12-17,South,social,18-25,wallet,Platinum,mobile,True,True,2566.73,23734.6,False,730.0,1.0,639.58,639.58,0.0,0.0484,5.0,1.0,0.0,1.0,footwear,741
CUST04461,2021-04-23,East,referral,36-45,card,Silver,mobile,False,False,843.28,22306.29,True,471.0,2.0,792.5799999999999,396.28999999999996,144.26392549767948,0.07529999999999999,10.0,4.5,0.0,2.0,books,1344
CUST04462,2022-01-07,North,paid_ads,26-35,UPI,Gold,mobile,True,True,679.26,24336.84,True,162.0,4.0,1109.38,277.345,189.1092159749669,0.134575,5.5,3.75,0.0,4.0,accessories,1085
CUST04463,2022-10-07,Central,paid_ads,26-35,wallet,Silver,mobile,False,True,1082.75,21958.87,True,421.0,4.0,1736.9099999999999,434.22749999999996,320.26720545767193,0.1341,6.25,3.0,0.25,4.0,accessories,812
CUST04464,2022-12-19,South,referral,18-25,card,Gold,mobile,True,True,475.65,24847.52,True,186.0,9.0,5637.72,626.4133333333334,353.704786121138,0.13742222222222222,8.88888888888889,3.7142857142857144,0.2222222222222222,6.0,groceries,739
CUST04465,2022-05-04,South,referral,36-45,UPI,Silver,desktop,False,False,475.88,21191.7,True,34.0,5.0,3618.1899999999996,723.6379999999999,492.1316962663551,0.16902,5.0,4.75,0.2,4.0,accessories,968
CUST04466,2021-04-13,North,paid_ads,36-45,card,Gold,mobile,False,True,178.65,26648.79,True,169.0,6.0,3940.79,656.7983333333333,410.1011780239928,0.12593333333333334,3.6666666666666665,3.5,0.0,3.0,fashion,1354
CUST04467,2023-05-26,Central,paid_ads,46-60,netbanking,Bronze,mobile,True,False,971.65,19729.32,True,198.0,6.0,1294.3899999999999,215.73166666666665,96.7099844724766,0.14473333333333335,6.833333333333333,4.4,0.16666666666666666,3.0,accessories,581
CUST04468,2023-11-07,South,organic,26-35,COD,Bronze,mobile,False,False,674.6,16740.35,True,84.0,2.0,1401.76,700.88,139.85157918307536,0.18595,3.5,3.0,0.0,2.0,fashion,416
CUST04469,2023-09-01,East,organic,46-60,card,Bronze,tablet,True,False,631.29,15728.7,True,114.0,3.0,600.6,200.20000000000002,77.3182203623441,0.19376666666666664,6.666666666666667,3.0,0.3333333333333333,3.0,beauty,483
CUST04470,2023-03-31,South,paid_ads,18-25,COD,Silver,mobile,True,False,503.23,22883.61,True,370.0,6.0,1902.37,317.06166666666667,260.7161541919999,0.09228333333333333,6.5,3.75,0.3333333333333333,5.0,groceries,637
CUST04471,2022-03-17,Central,social,18-25,UPI,Gold,mobile,True,False,1349.92,25822.09,True,582.0,6.0,2580.33,430.055,189.69537102944815,0.10538333333333334,6.833333333333333,3.2,0.16666666666666666,4.0,footwear,1016
CUST04472,2023-08-18,South,social,46-60,netbanking,Bronze,mobile,True,True,536.06,17160.46,False,34.0,1.0,300.7,300.7,0.0,0.0415,1.0,5.0,0.0,1.0,sports,497
CUST04473,2022-06-19,Northeast,email,18-25,UPI,Silver,desktop,False,True,751.06,24846.02,True,26.0,9.0,2600.18,288.9088888888889,160.2938895782092,0.07874444444444445,5.666666666666667,4.0,0.2222222222222222,6.0,personal_care,922
CUST04474,2021-05-30,South,referral,26-35,card,Silver,tablet,True,False,955.89,17882.77,True,806.0,1.0,316.49,316.49,0.0,0.1172,2.0,2.0,0.0,1.0,fashion,1307
CUST04475,2023-07-21,North,organic,18-25,COD,Silver,mobile,True,True,2045.49,14575.03,False,357.0,1.0,210.94,210.94,0.0,0.0909,4.0,4.0,0.0,1.0,toys,525
CUST04476,2021-12-17,South,referral,36-45,netbanking,Bronze,mobile,False,True,410.15,22633.75,True,531.0,2.0,449.86,224.93,135.32609578348146,0.2135,5.0,4.0,1.0,2.0,books,1106
CUST04477,2023-10-25,North,social,36-45,UPI,Bronze,desktop,True,True,1188.47,18769.78,True,255.0,3.0,637.19,212.39666666666668,18.133902870957836,0.07903333333333333,8.333333333333334,3.0,0.3333333333333333,2.0,groceries,429
CUST04478,2022-02-08,East,referral,46-60,UPI,Gold,mobile,True,True,636.15,17345.5,True,166.0,1.0,201.14,201.14,0.0,0.0628,8.0,2.0,0.0,1.0,beauty,1053
CUST04479,2023-08-10,South,paid_ads,18-25,wallet,Bronze,mobile,False,True,1135.68,17334.86,True,399.0,3.0,491.13,163.71,96.48194494308248,0.13413333333333333,2.6666666666666665,4.5,0.3333333333333333,3.0,footwear,505
CUST04480,2022-08-12,Central,referral,26-35,card,Silver,desktop,True,False,330.95,25885.82,True,444.0,8.0,6125.83,765.72875,1052.1289402843781,0.1208625,8.125,4.428571428571429,0.125,7.0,beauty,868
CUST04481,2022-05-27,East,organic,26-35,COD,Bronze,mobile,False,True,927.24,20069.18,True,193.0,4.0,2216.7,554.175,361.6290079164926,0.086925,5.0,3.5,0.0,4.0,books,945
CUST04482,2021-11-22,South,organic,60+,COD,Bronze,desktop,False,False,141.15,15199.57,False,585.0,1.0,280.09,280.09,0.0,0.0643,6.0,4.0,1.0,1.0,books,1131
CUST04483,2023-07-05,East,organic,36-45,UPI,Bronze,mobile,True,True,651.17,14402.89,True,437.0,1.0,271.64,271.64,0.0,0.1191,3.0,3.0,0.0,1.0,fashion,541
CUST04484,2021-03-08,South,paid_ads,26-35,card,Silver,mobile,False,True,522.86,16109.27,True,748.0,3.0,827.16,275.71999999999997,67.69428114693292,0.1231,5.666666666666667,4.0,0.0,2.0,beauty,1390
CUST04485,2022-05-29,North,email,Unknown,card,Platinum,mobile,True,True,601.1,20141.15,True,59.0,4.0,2363.9399999999996,590.9849999999999,419.9122499205439,0.0976,5.25,4.666666666666667,0.25,3.0,personal_care,943
CUST04486,2022-02-08,South,organic,26-35,netbanking,Silver,mobile,True,True,410.96,17221.7,True,347.0,3.0,1076.0900000000001,358.6966666666667,264.51467583734046,0.10366666666666667,4.666666666666667,3.3333333333333335,0.0,3.0,books,1053
CUST04487,2022-08-19,North,organic,36-45,COD,Silver,mobile,True,False,1261.78,16227.81,False,606.0,1.0,535.19,535.19,0.0,0.1305,11.0,5.0,0.0,1.0,fashion,861
CUST04488,2021-10-06,South,social,26-35,UPI,Gold,tablet,True,True,1511.26,22346.5,True,598.0,3.0,784.7,261.56666666666666,65.04710395808053,0.17556666666666665,8.333333333333334,3.6666666666666665,0.0,3.0,books,1178
CUST04489,2022-12-29,Northeast,social,36-45,COD,Bronze,mobile,False,True,867.09,16482.54,False,592.0,1.0,720.17,720.17,0.0,0.0748,3.0,4.0,1.0,1.0,footwear,729
CUST04490,2022-02-27,West,referral,26-35,COD,Silver,mobile,True,False,1988.65,28558.93,True,290.0,12.0,8775.62,731.3016666666667,608.8123502037438,0.134525,4.75,3.875,0.3333333333333333,8.0,fashion,1034
CUST04491,2021-07-26,Northeast,paid_ads,18-25,COD,Silver,mobile,True,True,352.25,21994.51,True,275.0,5.0,1393.22,278.644,134.751317915633,0.09626,5.6,3.6,0.0,4.0,beauty,1250
CUST04492,2021-08-04,South,paid_ads,36-45,UPI,Gold,mobile,True,True,855.83,28510.83,True,504.0,6.0,3396.3900000000003,566.065,524.0641181668518,0.13108333333333333,7.166666666666667,3.8,0.16666666666666666,5.0,home_decor,1241
CUST04493,2023-02-02,Central,referral,36-45,COD,Bronze,desktop,True,True,1689.39,15748.92,True,482.0,1.0,133.58,133.58,0.0,0.128,3.0,5.0,0.0,1.0,toys,694
CUST04494,2021-10-14,South,social,18-25,card,Silver,mobile,False,False,1129.61,14079.5,False,828.0,1.0,1224.57,1224.57,0.0,0.1138,6.0,4.0,0.0,1.0,home_decor,1170
CUST04495,2021-12-03,North,organic,36-45,card,Bronze,mobile,True,False,709.65,16658.37,False,684.0,1.0,237.9,237.9,0.0,0.0684,6.0,4.0,1.0,1.0,fashion,1120
CUST04496,2022-11-18,Central,email,46-60,wallet,Silver,tablet,False,False,316.42,23611.61,True,227.0,6.0,8111.43,1351.905,2248.824635295069,0.06921666666666666,5.5,4.4,0.16666666666666666,5.0,fashion,770
CUST04497,2021-12-28,North,referral,36-45,card,Silver,desktop,False,False,672.27,25979.44,True,281.0,8.0,3326.82,415.8525,279.6242206324154,0.1481625,7.5,4.2,0.375,6.0,footwear,1095
CUST04498,2022-03-02,East,social,36-45,card,Gold,mobile,True,False,898.05,19471.18,True,411.0,2.0,751.36,375.68,138.26765999321748,0.22715,9.0,4.5,0.0,2.0,groceries,1031
CUST04499,2021-09-25,Central,organic,36-45,card,Gold,mobile,True,True,202.66,20102.5,True,326.0,5.0,1684.02,336.804,148.25200295442892,0.08974,5.8,3.25,0.2,4.0,pet_supplies,1189
CUST04500,2022-01-14,West,email,26-35,UPI,Silver,mobile,True,True,363.57,21704.76,True,615.0,3.0,2411.75,803.9166666666666,186.95897259381087,0.07456666666666667,4.333333333333333,4.0,0.0,2.0,home_decor,1078
CUST04501,2023-01-29,East,referral,18-25,UPI,Bronze,mobile,True,True,1963.08,21842.93,True,277.0,7.0,2798.93,399.84714285714284,246.04647391053894,0.11812857142857143,5.428571428571429,4.285714285714286,0.0,5.0,beauty,698
CUST04502,2022-08-08,South,paid_ads,26-35,netbanking,Bronze,tablet,True,False,1356.48,20875.99,True,244.0,6.0,2824.71,470.785,527.7393556955933,0.12901666666666667,4.833333333333333,4.5,0.0,5.0,personal_care,872
CUST04503,2023-12-29,North,paid_ads,26-35,UPI,Bronze,desktop,False,False,1371.97,18337.15,True,152.0,4.0,1629.4299999999998,407.35749999999996,303.83929122426986,0.1495,6.0,4.5,0.0,4.0,books,364
CUST04504,2023-04-26,Northeast,paid_ads,36-45,UPI,Bronze,mobile,True,True,643.21,19485.62,True,67.0,3.0,1151.27,383.75666666666666,165.96736436219422,0.11236666666666667,7.0,4.0,0.0,3.0,beauty,611
CUST04505,2021-01-19,North,organic,36-45,COD,Silver,mobile,True,True,688.89,21190.86,False,1344.0,1.0,648.42,648.42,0.0,0.0699,12.0,5.0,0.0,1.0,footwear,1438
CUST04506,2022-02-19,South,organic,18-25,COD,Silver,mobile,True,True,959.3,17171.59,False,355.0,1.0,314.48,314.48,0.0,0.1238,3.0,3.0,0.0,1.0,sports,1042
CUST04507,2021-11-14,South,organic,Unknown,UPI,Silver,mobile,False,False,2427.12,17336.31,True,258.0,3.0,1182.44,394.1466666666667,226.04090522145174,0.15976666666666667,4.666666666666667,3.0,0.0,3.0,books,1139
CUST04508,2022-10-06,Central,paid_ads,46-60,wallet,Gold,mobile,False,True,1378.35,22633.85,True,426.0,5.0,2051.96,410.392,202.48836490030732,0.0819,5.0,4.0,0.0,4.0,accessories,813
CUST04509,2021-10-18,Central,referral,18-25,COD,Silver,tablet,False,False,412.05,22470.21,False,615.0,2.0,1885.68,942.84,77.93730942238129,0.05995,6.0,4.5,0.0,2.0,footwear,1166
CUST04510,2023-11-24,East,social,Unknown,COD,Gold,mobile,True,True,553.39,20083.72,True,266.0,3.0,997.9499999999999,332.65,258.81705295439866,0.07706666666666667,6.333333333333333,5.0,0.6666666666666666,2.0,groceries,399
CUST04511,2021-11-24,Northeast,referral,18-25,UPI,Gold,mobile,False,False,567.16,27718.05,True,448.0,5.0,1975.73,395.146,148.66059306352844,0.12978,5.2,3.5,0.2,4.0,groceries,1129
CUST04512,2022-07-26,North,organic,60+,wallet,Bronze,mobile,True,True,533.15,20286.47,False,587.0,2.0,992.54,496.27,78.34743135546944,0.0837,9.0,4.5,0.0,2.0,beauty,885
CUST04513,2021-05-15,Central,paid_ads,36-45,wallet,Platinum,mobile,False,True,309.25,24373.01,True,694.0,4.0,3498.69,874.6725,186.73527775525798,0.0916,10.0,3.6666666666666665,0.25,3.0,footwear,1322
CUST04514,2023-09-24,North,referral,36-45,card,Silver,mobile,True,False,575.67,17090.9,True,132.0,6.0,3482.87,580.4783333333334,537.0100223428485,0.14959999999999998,4.833333333333333,4.5,0.3333333333333333,5.0,accessories,460
CUST04515,2023-09-26,East,social,60+,wallet,Gold,mobile,True,True,1251.89,17673.5,True,220.0,2.0,445.02,222.51,52.608744520279124,0.1385,5.0,4.0,0.0,2.0,groceries,458
CUST04516,2023-05-20,North,paid_ads,36-45,card,Platinum,mobile,False,True,1089.7,18720.18,True,53.0,3.0,1508.25,502.75,167.5038318964674,0.12396666666666667,7.666666666666667,4.5,0.3333333333333333,2.0,accessories,587
CUST04517,2022-01-21,Northeast,email,46-60,card,Gold,mobile,True,True,393.83,25095.82,True,407.0,2.0,698.5799999999999,349.28999999999996,7.198347032479079,0.1617,5.0,4.0,0.5,2.0,sports,1071
CUST04518,2021-03-06,Central,social,26-35,card,Silver,desktop,True,True,575.78,17491.33,True,455.0,2.0,510.95,255.475,103.72549373225465,0.05499999999999999,10.5,4.0,0.0,2.0,fashion,1392
CUST04519,2023-02-18,West,social,26-35,card,Silver,mobile,False,True,949.21,21779.66,True,332.0,6.0,3538.44,589.74,556.0483978935647,0.09949999999999999,8.666666666666666,4.4,0.16666666666666666,6.0,beauty,678
CUST04520,2022-04-15,South,referral,26-35,card,Silver,mobile,True,True,1551.1,23398.26,True,347.0,3.0,2205.14,735.0466666666666,680.3214394926367,0.10136666666666666,5.666666666666667,4.0,0.3333333333333333,3.0,accessories,987
CUST04521,2023-12-21,South,paid_ads,46-60,netbanking,Gold,mobile,True,False,560.96,23440.7,True,32.0,8.0,4553.12,569.14,233.3043213732411,0.097775,7.5,4.2,0.375,7.0,personal_care,372
CUST04522,2023-02-04,East,email,18-25,card,Bronze,desktop,True,True,848.54,15177.85,True,545.0,1.0,162.83,162.83,0.0,0.0986,8.0,4.0,1.0,1.0,groceries,692
CUST04523,2022-08-13,South,email,26-35,card,Silver,mobile,False,False,1945.92,25640.99,True,409.0,9.0,2466.41,274.04555555555555,127.11554567706413,0.09662222222222222,8.88888888888889,4.666666666666667,0.0,5.0,groceries,867
CUST04524,2023-12-17,North,social,46-60,wallet,Bronze,mobile,False,True,1238.75,15256.55,False,191.0,1.0,718.68,718.68,0.0,0.1351,9.0,4.0,1.0,1.0,electronics,376
CUST04525,2023-05-27,West,email,18-25,wallet,Silver,mobile,True,False,800.07,16109.36,True,182.0,4.0,1643.19,410.7975,226.31001412148487,0.09215000000000001,4.0,4.333333333333333,0.25,4.0,beauty,580
CUST04526,2022-05-17,West,email,36-45,wallet,Silver,mobile,False,True,179.76,23221.7,True,217.0,6.0,3649.2200000000003,608.2033333333334,249.0958163973588,0.11961666666666666,4.166666666666667,3.25,0.3333333333333333,4.0,fashion,955
CUST04527,2021-01-21,Central,social,18-25,COD,Gold,mobile,True,True,670.29,25391.94,True,908.0,3.0,5183.01,1727.67,2501.605221392856,0.0894,6.666666666666667,3.6666666666666665,0.0,2.0,books,1436
CUST04528,2021-04-12,East,organic,18-25,wallet,Bronze,desktop,True,True,294.29,21068.32,True,573.0,5.0,1553.93,310.786,178.53032803980392,0.07633999999999999,4.4,3.3333333333333335,0.4,5.0,books,1355
CUST04529,2022-05-01,South,referral,26-35,wallet,Silver,mobile,False,True,930.61,17128.35,False,938.0,1.0,205.18,205.18,0.0,0.1222,9.0,5.0,0.0,1.0,beauty,971
